word,book,verse,skip,start,length,sequence,hebert_score,z_score,is_significant,semantic_z_score
תשצ,Psalms,Psalms 146:9,-10,939484,3,תשצ,0.39617676,-0.8900116,false,-4.787892
תשצ,Genesis,Genesis 8:6,11,9427,3,תשצ,0.38902485,-0.8900116,false,-5.3169384
תשצד,Genesis,Genesis 8:6,11,9427,4,תשצד,0.41185075,-0.8900116,false,-3.6284423
תשצ,I Kings,I Kings 12:8,11,505164,3,תשצ,0.31458253,-0.8900116,false,-10.8236475
תשצ,I Kings,I Kings 18:46,11,519574,3,תשצ,0.31496847,-0.8900116,false,-10.795098
תשצב,I Kings,I Kings 18:46,11,519574,4,תשצב,0.30990145,-0.8900116,false,-11.16992
תשפו,I Samuel,I Samuel 18:21,-11,414302,4,תשפו,0.21060468,-0.8900116,false,-18.515182
תשצ,II Chronicles,II Chronicles 20:7,11,1173238,3,תשצ,0.30674088,-0.8900116,false,-11.403716
תשפט,Isaiah,Isaiah 44:21,11,622567,4,תשפט,0.34564498,-0.8900116,false,-8.52587
תשצ,Isaiah,Isaiah 45:21,11,624195,3,תשצ,0.35366666,-0.8900116,false,-7.9324837
תשצ,Jeremiah,Jeremiah 51:20,-11,725030,3,תשצ,0.36974046,-0.8900116,false,-6.7434597
תשצ,Joshua,Joshua 14:2,-11,326764,3,תשצ,0.35522795,-0.8900116,false,-7.816991
תשצ,Joshua,Joshua 15:32,11,329153,3,תשצ,0.43486857,-0.8900116,false,-1.925749
תשפו,Numbers,Numbers 62:52,11,232144,4,תשפו,0.3025276,-0.8900116,false,-11.7153845
תשצ,I Kings,I Kings 5:15,-12,487628,3,תשצ,0.32002032,-0.8900116,false,-10.421399
תשצו,I Kings,I Kings 5:15,-12,487628,4,תשצו,0.24355692,-0.8900116,false,-16.077612
תשצ,II Kings,II Kings 11:6,12,549144,3,תשצ,0.3375141,-0.8900116,false,-9.127335
תשפו,II Samuel,II Samuel 15:3,12,458700,4,תשפו,0.2323336,-0.8900116,false,-16.907833
תשצ,II Samuel,II Samuel 23:8,12,474960,3,תשצ,0.3654537,-0.8900116,false,-7.060564
תשצ,Isaiah,Isaiah 2:2,-12,578600,3,תשצ,0.33328775,-0.8900116,false,-9.43997
תשצה,Isaiah,Isaiah 2:2,-12,578600,4,תשצה,0.31651905,-0.8900116,false,-10.680397
תשפו,Isaiah,Isaiah 52:2,-12,630428,4,תשפו,0.26940504,-0.8900116,false,-14.165554
